nose_x,nose_y,left_eye_x,left_eye_y,right_eye_x,right_eye_y,left_ear_x,left_ear_y,right_ear_x,right_ear_y,left_shoulder_x,left_shoulder_y,right_shoulder_x,right_shoulder_y,left_elbow_x,left_elbow_y,right_elbow_x,right_elbow_y,left_wrist_x,left_wrist_y,right_wrist_x,right_wrist_y,left_hip_x,left_hip_y,right_hip_x,right_hip_y,left_knee_x,left_knee_y,right_knee_x,right_knee_y,left_ankle_x,left_ankle_y,right_ankle_x,right_ankle_y,label
0.21098398,0.10969997,0.19447263,0.0971435,0.20520647,0.09899631,0.16693637,0.09904018,0.299328,0.09886059,0.2592294,0.19885308,0.45157993,0.1899981,0.34299985,0.3623808,0.46986467,0.34865496,0.121851705,0.4544751,0.17982112,0.44316363,0.46097335,0.4922451,0.6146638,0.48548627,0.5192073,0.70058256,0.71872705,0.68262184,0.6110771,0.92135584,0.83889943,0.87297744,1
0.25130558,0.10125389,0.22955309,0.088767774,0.24545205,0.09055872,0.19185041,0.09368429,0.35015237,0.0931715,0.27319872,0.19937955,0.51606894,0.18797675,0.33893725,0.3621548,0.5395076,0.3432293,0.10614172,0.463473,0.20959836,0.44818002,0.4643462,0.49297783,0.6486148,0.48430654,0.513254,0.7025121,0.7294984,0.6841724,0.5998021,0.91915494,0.8385805,0.8718924,1
0.14472748,0.104458004,0.14155193,0.089274935,0.16860573,0.08960056,0.20400028,0.09407955,0.38546026,0.089336164,0.2976375,0.20105167,0.5545734,0.18864612,0.3564285,0.36607468,0.6696259,0.3612371,0.12537894,0.46970865,0.5811689,0.4892819,0.4567513,0.49133402,0.6424498,0.48366427,0.48889074,0.69432926,0.72652566,0.68590015,0.5769612,0.9070747,0.8238312,0.8911183,1
0.25144446,0.117958546,0.23964885,0.105596595,0.24862236,0.10659104,0.27743986,0.10908247,0.40645984,0.108329676,0.3468812,0.20544305,0.58751494,0.194287,0.33691844,0.36520007,0.6700731,0.3614491,0.11472559,0.45070395,0.4892826,0.4823848,0.4812517,0.49674484,0.6580902,0.4886653,0.48976374,0.702455,0.74131334,0.6907976,0.57566327,0.899298,0.8009828,0.8790677,1
0.12608795,0.14640075,0.13581401,0.12679362,0.13138665,0.12791252,0.2560484,0.11137147,0.35570803,0.11082039,0.35250464,0.20069996,0.5606362,0.19039284,0.34625602,0.3615915,0.6290806,0.35732847,0.11461743,0.45423847,0.5389615,0.4796888,0.47925192,0.49574187,0.63328075,0.48822463,0.47477987,0.6969456,0.7007085,0.68922687,0.5738061,0.9062225,0.7867764,0.8902704,1
0.12366061,0.15185547,0.13698018,0.13128272,0.12610911,0.13283825,0.2746898,0.113917306,0.35215494,0.11462656,0.36757997,0.20107627,0.566315,0.19217575,0.34570026,0.36234075,0.6162205,0.35961887,0.11319499,0.45293665,0.52872026,0.47805712,0.4846172,0.49438727,0.63376147,0.48730528,0.46846125,0.6956093,0.70106745,0.6883932,0.5719311,0.9047241,0.7855753,0.8906497,1
0.10316083,0.15212244,0.10468201,0.13354215,0.1058642,0.13359226,0.22584838,0.11605272,0.35792208,0.11367554,0.32186478,0.19821474,0.57446057,0.18731837,0.340209,0.35020897,0.61020267,0.3500177,0.13815951,0.45083275,0.4722137,0.47007686,0.49601245,0.49144682,0.67504126,0.48382437,0.49750966,0.7011005,0.72556514,0.68577385,0.6166661,0.90980875,0.7672068,0.88742745,1
0.10616922,0.14252758,0.10907919,0.12468962,0.10105847,0.1270892,0.2072712,0.11352706,0.31558856,0.113878824,0.30412954,0.20347251,0.56079715,0.19089517,0.31307477,0.35698348,0.69163436,0.35209244,0.15616429,0.46327958,0.59941125,0.4916539,0.48730868,0.489659,0.66504997,0.47923896,0.4838765,0.69756335,0.7069856,0.67730504,0.5952768,0.9183072,0.8214057,0.8719609,1
0.098343804,0.14898482,0.10850429,0.13088536,0.08710911,0.13257746,0.20968264,0.11828622,0.2837927,0.11761674,0.29375684,0.20664872,0.53398657,0.19390377,0.29514816,0.36116496,0.6573496,0.3542037,0.092896804,0.46486092,0.46381328,0.4811506,0.47732118,0.49229366,0.64622295,0.48241222,0.48488063,0.695964,0.72235054,0.679498,0.6081683,0.91882193,0.8330583,0.8789039,1
0.102874406,0.15239649,0.111518204,0.13319206,0.09133322,0.1348578,0.22730507,0.11614623,0.3149716,0.11513644,0.30857483,0.20247401,0.57730865,0.18561278,0.2923964,0.3589272,0.6617654,0.34472203,0.081171446,0.47508702,0.42460093,0.48063496,0.48844922,0.49240106,0.6754805,0.48027083,0.48696584,0.696286,0.7197956,0.67718077,0.61421746,0.91892433,0.8284466,0.8798891,1
0.10213731,0.15367493,0.10634222,0.13467512,0.09949062,0.13578905,0.22785205,0.116971344,0.35598242,0.11414452,0.3224284,0.20246096,0.61717534,0.18216962,0.3074147,0.3599879,0.67600965,0.34061107,0.07966079,0.47383413,0.3647474,0.47276232,0.49142486,0.49047688,0.6953882,0.47612607,0.48108768,0.69341445,0.7166259,0.67321336,0.6130935,0.9172971,0.82311803,0.8781648,1
0.101372674,0.15197162,0.10838358,0.13327618,0.09392096,0.13456011,0.22424178,0.1165637,0.32458898,0.114628695,0.3186658,0.20220113,0.5670021,0.18325815,0.29910177,0.3581251,0.56798315,0.3373445,0.08789935,0.46537375,0.22589082,0.46370742,0.48621348,0.49478388,0.6653893,0.48146257,0.48444754,0.6967666,0.71122915,0.6767812,0.6154091,0.9196624,0.81896436,0.8772055,1
0.103946246,0.15460381,0.11118525,0.13491715,0.10588247,0.13606896,0.25082654,0.11552596,0.36524585,0.1136157,0.34277225,0.19940604,0.6161874,0.1834074,0.3000336,0.3523627,0.69703674,0.34438047,0.10127538,0.47394133,0.6196695,0.4928931,0.48868006,0.49027932,0.6775794,0.47697046,0.4752867,0.6952532,0.70552665,0.6720645,0.6173681,0.9228853,0.81919104,0.8728363,1
0.1001253,0.15551682,0.100150235,0.13597016,0.109175935,0.13699031,0.22796601,0.11691632,0.38514856,0.11423139,0.34591064,0.20294757,0.6295968,0.1840397,0.32842147,0.35805944,0.6796655,0.3412093,0.08804611,0.46887428,0.51422465,0.4765214,0.4956693,0.49305233,0.6935997,0.4781,0.47048664,0.6972616,0.7065932,0.6734745,0.61485934,0.92265356,0.8127358,0.8745388,1
0.09990881,0.15363637,0.10747389,0.13626222,0.11139276,0.1360455,0.24060705,0.12189936,0.37842667,0.115976475,0.34179932,0.20756148,0.6276077,0.18209714,0.27183956,0.36292866,0.62856495,0.3177311,0.070904225,0.47137707,0.3493882,0.42152938,0.49848783,0.5002267,0.69695944,0.4840367,0.47606695,0.70391095,0.7060834,0.6797837,0.6030311,0.9211795,0.8216446,0.87572724,1
0.14290507,0.11636295,0.13129705,0.100900844,0.15701786,0.1015431,0.17685041,0.09782734,0.39068225,0.09264369,0.26975065,0.20181228,0.6177729,0.1820356,0.2735894,0.37270278,0.73905486,0.3542543,0.11020268,0.47939894,0.60643476,0.4951993,0.47735405,0.49873087,0.71291506,0.4852383,0.487936,0.702384,0.7243894,0.6802342,0.6116589,0.9199444,0.8415851,0.8701645,1
0.095443815,0.13357054,0.09023973,0.116816044,0.11011176,0.11738077,0.18151623,0.106210046,0.3762011,0.100963496,0.28908458,0.20144969,0.61256707,0.17965412,0.2818802,0.37060338,0.7185959,0.35054514,0.09918605,0.48011178,0.58697194,0.4944771,0.480969,0.49921155,0.70018697,0.48423567,0.48781314,0.6999181,0.71924084,0.675512,0.6151266,0.9207749,0.83643025,0.86912435,1
0.10268592,0.14097509,0.09387266,0.12342,0.1233045,0.1246386,0.19582851,0.109696716,0.41198438,0.106272124,0.30873284,0.19903421,0.64817643,0.1812354,0.28565538,0.36037478,0.73439187,0.34933504,0.13761722,0.4714155,0.61857074,0.48773468,0.4807803,0.48748338,0.71017426,0.47409746,0.48398447,0.69751805,0.7128225,0.676924,0.6092267,0.92023665,0.82971424,0.8762431,1
0.09267145,0.14393525,0.091525726,0.12631863,0.11197414,0.12681994,0.22292283,0.11196437,0.41525537,0.10663232,0.3331411,0.20278244,0.6760514,0.1806684,0.28864715,0.37266797,0.73829275,0.34672534,0.102098554,0.4629163,0.49149492,0.45736885,0.5068112,0.49706095,0.74034846,0.48182514,0.47877324,0.7048955,0.72982764,0.6836297,0.60096765,0.92112046,0.82964694,0.87934625,1
0.092363626,0.14205876,0.08995052,0.124694064,0.10959223,0.12539448,0.20698544,0.111305475,0.39316824,0.10672264,0.32820666,0.20341863,0.6472791,0.18012246,0.3186134,0.38107932,0.67400116,0.33461267,0.08398887,0.47881034,0.36516273,0.40491685,0.50077224,0.5006356,0.72463775,0.48524705,0.48061362,0.7086315,0.7273043,0.6854768,0.599167,0.9259303,0.8397289,0.8786152,1
0.074646056,0.1473063,0.07413997,0.1287353,0.0854171,0.12946968,0.19049788,0.11545529,0.35736763,0.11104145,0.30754858,0.20792808,0.60687155,0.19008017,0.2985595,0.3723901,0.7191899,0.36175087,0.1237084,0.47101694,0.63374925,0.49181604,0.52228177,0.4934226,0.7258308,0.48104367,0.49364877,0.7026231,0.719322,0.6830919,0.59845394,0.9222149,0.83599716,0.8770505,1
0.09262854,0.15540738,0.09426787,0.13754,0.1052382,0.13715172,0.21055093,0.12201815,0.36494392,0.115659,0.3394834,0.21003437,0.59108835,0.18203668,0.3162004,0.3695804,0.52518994,0.30969325,0.12583944,0.43599424,0.19701232,0.36245665,0.5253439,0.4935626,0.7081396,0.47761658,0.49899292,0.70594513,0.7143713,0.68400246,0.6045389,0.9221891,0.8283945,0.87381965,1
0.09411544,0.15409933,0.09540748,0.13626374,0.10734704,0.13602634,0.21158293,0.12129698,0.36950752,0.11519928,0.33814436,0.20960541,0.60291016,0.18295278,0.3124889,0.36939877,0.5620392,0.3147585,0.12179278,0.4323614,0.24085946,0.36744595,0.5253103,0.4943816,0.71441174,0.47878742,0.49881414,0.70639676,0.71603614,0.6845613,0.602665,0.9219032,0.8304094,0.8735127,1
0.09023421,0.15032233,0.08729765,0.13271137,0.10563112,0.13348174,0.20393941,0.11759663,0.38174927,0.11344566,0.33521795,0.20536956,0.6306837,0.18283668,0.32773858,0.36734402,0.6362689,0.32809976,0.17252807,0.43899608,0.2883392,0.39252403,0.50965613,0.4980161,0.7162475,0.48286226,0.49268454,0.71088636,0.72211033,0.68754554,0.6026514,0.92502826,0.8344901,0.8793879,1
0.09628249,0.15826645,0.09887945,0.13895416,0.1017189,0.13972248,0.22848468,0.11767454,0.3647979,0.11483059,0.3395415,0.20143595,0.61275494,0.18479805,0.3030844,0.36448243,0.69083357,0.3533941,0.103820994,0.45350608,0.56609017,0.46777803,0.51403886,0.4975746,0.7057085,0.48469815,0.48862326,0.70555925,0.7187155,0.68374366,0.6065862,0.92347807,0.8360798,0.87715894,1
0.09862825,0.15705681,0.10352267,0.13862796,0.10871892,0.13914861,0.24503411,0.12058549,0.3876064,0.11636724,0.35966343,0.20694542,0.6438513,0.1881309,0.33075556,0.3742679,0.7356547,0.3621049,0.12753782,0.45411015,0.5691345,0.47765583,0.52397925,0.49973115,0.71998054,0.48482633,0.48626822,0.70858175,0.71939343,0.68321836,0.60891384,0.9249565,0.8289826,0.8738737,1
0.10840673,0.14551245,0.11304646,0.1307301,0.12722145,0.1308557,0.23761262,0.12180324,0.38341454,0.115999214,0.36202782,0.20883285,0.59908056,0.1850348,0.28574854,0.36322844,0.46882108,0.31577632,0.12836377,0.3980761,0.14724867,0.33728877,0.52326137,0.49943438,0.6985246,0.4834794,0.49964488,0.7124784,0.71309835,0.68602204,0.61013323,0.9259535,0.82875407,0.8726911,1
0.10384826,0.14929496,0.10232014,0.13162532,0.11561472,0.1321116,0.22087087,0.115676075,0.383665,0.11112871,0.34691966,0.20270301,0.62037414,0.17804784,0.30490294,0.3615632,0.60290426,0.3136265,0.17372787,0.41984683,0.29054022,0.3560391,0.5277681,0.4915909,0.7189908,0.47604018,0.49736723,0.70736367,0.71784604,0.68223625,0.61242425,0.92322886,0.8429543,0.87420976,1
0.6794652,0.06873145,0.69257414,0.05774088,0.6551211,0.05437865,0.61798257,0.06452541,0.61908853,0.058097646,0.47419327,0.17622848,0.63296854,0.16397128,0.28301606,0.35808727,0.49298805,0.32027197,0.20417438,0.4156967,0.2595736,0.33818236,0.5204723,0.49015048,0.6542404,0.4847993,0.5088693,0.70646304,0.71200097,0.68994594,0.5978957,0.9206068,0.82241553,0.87597466,1
0.11998904,0.14080754,0.1194686,0.12589073,0.13611497,0.1265564,0.22099443,0.11922474,0.39185053,0.11436987,0.32346368,0.20771919,0.6322157,0.19072562,0.28046373,0.35885984,0.73050356,0.3555653,0.16460486,0.4245758,0.5745986,0.47343224,0.5075366,0.49630317,0.7144778,0.48339167,0.49773696,0.70408094,0.725139,0.6826735,0.6083167,0.9213824,0.84248936,0.8761244,1
0.094377205,0.14959873,0.097486004,0.13255101,0.099497035,0.13349186,0.21633418,0.11867224,0.3502078,0.11471786,0.34025216,0.20690437,0.6251179,0.18701015,0.3230457,0.36699754,0.6930802,0.34055746,0.15280598,0.41605094,0.37864077,0.40567046,0.5355294,0.48668566,0.7311626,0.47286582,0.5003831,0.701851,0.73293275,0.68016225,0.6087195,0.9206889,0.8327514,0.8755974,1
0.12521344,0.1269834,0.12363563,0.11254459,0.14107776,0.11265498,0.20474719,0.10853376,0.37720934,0.10231204,0.29048577,0.20567417,0.6127018,0.1892551,0.27362946,0.37054676,0.73807573,0.36353865,0.16813341,0.45869285,0.68204707,0.49004936,0.5100795,0.4991838,0.7310949,0.48731,0.49990234,0.70793515,0.7357167,0.6839555,0.601228,0.9264683,0.84980696,0.8720037,1
0.124897115,0.14344788,0.11978159,0.12922801,0.13695896,0.13072649,0.20503333,0.12186656,0.37203258,0.11934214,0.31644434,0.20885997,0.609519,0.19540928,0.29095468,0.360335,0.6882602,0.35223636,0.15719117,0.42817605,0.55625653,0.44871053,0.51356536,0.4936633,0.71684545,0.4826773,0.49421525,0.7047492,0.73485595,0.68467987,0.6017971,0.91896045,0.843355,0.8737083,1
0.13204363,0.14540729,0.12702878,0.13097063,0.14179556,0.13245921,0.20692636,0.121963836,0.36813825,0.11971044,0.31269547,0.20895824,0.60981715,0.19613294,0.28533015,0.36222374,0.69794726,0.35615495,0.16341764,0.42849883,0.56890935,0.4542262,0.5113751,0.49597278,0.7176591,0.48519307,0.4958135,0.70540994,0.73762095,0.6847041,0.6043595,0.9191495,0.8447395,0.872682,1
0.21329829,0.10883675,0.20415641,0.097093865,0.21983695,0.096514605,0.21740314,0.10082226,0.37991443,0.09454221,0.2723882,0.20275669,0.5627624,0.18863949,0.2665817,0.3630705,0.7058105,0.35663703,0.15045884,0.43922448,0.7454406,0.4692823,0.48659265,0.49578518,0.6911365,0.48662522,0.49673462,0.7070869,0.7312369,0.68623096,0.59333634,0.92025536,0.84908897,0.869895,1
0.16536352,0.12650748,0.16291858,0.11490669,0.18528014,0.11409283,0.22778513,0.114440784,0.40900674,0.10642119,0.28167233,0.20468922,0.6361147,0.18769313,0.24676678,0.35208145,0.77464265,0.34291288,0.15622497,0.44578502,0.7509544,0.4706967,0.4858991,0.49521562,0.72640973,0.48386732,0.49318892,0.70914364,0.7417435,0.6864042,0.6010818,0.9238662,0.8512832,0.8729639,1
0.29675415,0.10858302,0.27924046,0.09811682,0.3045258,0.097495176,0.24117376,0.096894026,0.42294472,0.092659086,0.27612886,0.18550627,0.5982826,0.17669785,0.31019446,0.35517153,0.731288,0.35830584,0.23524435,0.45503113,0.59934944,0.47522068,0.45320994,0.4869214,0.68862075,0.4824228,0.48198506,0.6987412,0.7527384,0.68749464,0.5944009,0.9070094,0.8650726,0.8852692,1
0.14290011,0.13357134,0.1388255,0.12089243,0.15373494,0.120344736,0.2038144,0.117026806,0.36802903,0.10983853,0.286971,0.21065255,0.57740265,0.18924241,0.25396422,0.36964414,0.6115989,0.34469464,0.1620912,0.41801462,0.36256585,0.42001122,0.49959692,0.49788946,0.70100516,0.4847273,0.4917151,0.70726895,0.7205234,0.6831213,0.5996427,0.91616726,0.8388876,0.8671915,1
0.34362146,0.110596135,0.3393056,0.09913444,0.3321765,0.09851923,0.3085371,0.106245846,0.40190175,0.102857925,0.29723945,0.20742965,0.57559496,0.19511193,0.2868759,0.37425303,0.7015895,0.36429554,0.17895569,0.4765249,0.47978967,0.48758286,0.46623468,0.4927889,0.6653082,0.48669806,0.4882515,0.70303583,0.7339487,0.6873339,0.5622647,0.90758556,0.8453195,0.8823792,1
0.28789914,0.12528086,0.2818037,0.11438384,0.28742045,0.11287455,0.28599644,0.11309633,0.41136414,0.10714393,0.292716,0.20544633,0.5756124,0.1921781,0.24990486,0.3697362,0.6663578,0.36111858,0.18471384,0.47837052,0.5008601,0.48922583,0.46570033,0.49736145,0.6716063,0.48954818,0.47509152,0.70574224,0.7303334,0.68769336,0.5682704,0.9136361,0.83864725,0.8726183,1
0.11821841,0.12840323,0.11158769,0.11532941,0.13246405,0.11517162,0.17298625,0.112865634,0.35227233,0.10636267,0.2690929,0.20836538,0.54991746,0.19091459,0.2672914,0.37419552,0.6430411,0.36483306,0.12707709,0.45217904,0.5032892,0.4832469,0.48840982,0.4950933,0.684646,0.48337588,0.49254912,0.7021604,0.72221535,0.679947,0.5900103,0.91676897,0.84867394,0.86373395,1
0.09347186,0.13415547,0.089872494,0.11959,0.11554841,0.119297124,0.18549688,0.11556912,0.38457543,0.107949264,0.28802028,0.21306673,0.61073273,0.19310455,0.27334332,0.38501033,0.71349853,0.3707483,0.12968227,0.4734751,0.5298224,0.49070293,0.5047703,0.499509,0.72529894,0.48605558,0.48755354,0.70303476,0.7276821,0.67980456,0.5954682,0.91674227,0.84748334,0.867203,1
0.14148583,0.12790127,0.14537947,0.11328459,0.1620194,0.11289301,0.2560277,0.10835628,0.42527956,0.10100856,0.33295608,0.20501113,0.64853674,0.18500547,0.26920095,0.36999917,0.7127796,0.3514836,0.1504219,0.4627292,0.5277889,0.4709193,0.5042795,0.49721912,0.72169423,0.48337758,0.4860326,0.70461625,0.72556823,0.6813206,0.5894678,0.9124543,0.82252306,0.8668148,1
0.07162576,0.103990175,0.078559,0.08832264,0.09962131,0.087661654,0.18623346,0.09461575,0.37225735,0.08560424,0.30012974,0.1999938,0.5832999,0.17698114,0.296822,0.3716204,0.6306582,0.34367663,0.13375835,0.4857212,0.44614452,0.46654615,0.50135696,0.49529308,0.6929578,0.4822294,0.5083806,0.7015585,0.7259309,0.6809133,0.59310204,0.90788555,0.8142135,0.8755965,1
0.24872716,0.11339583,0.23772252,0.10255899,0.25402987,0.10152855,0.23241816,0.10525493,0.3872607,0.098706625,0.28141478,0.20380668,0.5390194,0.19025508,0.26065725,0.36751342,0.63366634,0.36136535,0.15740238,0.4651137,0.5902629,0.48823425,0.49244618,0.4880018,0.67666036,0.4798779,0.5080727,0.695687,0.7270794,0.6751764,0.61071384,0.9158631,0.8530046,0.86361027,1
0.22795017,0.11363439,0.2165975,0.102315046,0.23338418,0.10148525,0.21542735,0.104279,0.37372375,0.09809661,0.27089956,0.20278463,0.5330239,0.19022207,0.27052045,0.36976,0.64408416,0.36403406,0.15350005,0.47830877,0.61424404,0.49145028,0.48906708,0.48919958,0.6776596,0.481421,0.5028993,0.69530034,0.7259518,0.6751892,0.61054105,0.91718805,0.8531621,0.8653366,1
0.2551887,0.107495114,0.24699245,0.09658422,0.2633368,0.095811084,0.25234812,0.10062532,0.41089538,0.09444613,0.29279327,0.20226702,0.5824737,0.19055824,0.2452534,0.36569583,0.6886432,0.36516762,0.16311286,0.46329513,0.6245198,0.4964389,0.48609284,0.490095,0.68955904,0.4818202,0.5028159,0.6955803,0.7314406,0.67658734,0.6041848,0.91550064,0.85792315,0.8646095,1
0.3587598,0.11913242,0.35048515,0.10969223,0.36460444,0.108512305,0.33484125,0.11168832,0.48039088,0.10600118,0.32922435,0.20339437,0.6129379,0.19388227,0.22578457,0.3598946,0.6830402,0.36779293,0.17307164,0.45711413,0.58801484,0.50297767,0.47566378,0.490386,0.6719879,0.48321757,0.5025623,0.6958254,0.7215562,0.6776113,0.5909048,0.9146838,0.8335929,0.86655307,1
0.16992508,0.11657067,0.1613083,0.10604376,0.18366203,0.10555262,0.19080345,0.1108881,0.36906174,0.10437637,0.24699514,0.20554031,0.55755,0.19275054,0.22030608,0.36325634,0.67840946,0.36589885,0.09911621,0.45305127,0.60217834,0.4893282,0.46450356,0.4883706,0.6783691,0.47912836,0.48099592,0.6955467,0.7196784,0.6746355,0.5916035,0.9135453,0.8401195,0.8648342,1
0.48084718,0.12710142,0.47582158,0.116617106,0.47801012,0.11423492,0.43639824,0.114417985,0.5380376,0.10926909,0.39276263,0.20557842,0.62794495,0.19745493,0.37299296,0.3790879,0.71286386,0.38223696,0.47428513,0.5079435,0.610211,0.51753664,0.46409824,0.50147665,0.64507896,0.49656436,0.4937398,0.6961681,0.7235102,0.6801733,0.57676136,0.90687454,0.8322447,0.8641129,1
0.5435164,0.12856561,0.5337998,0.12084313,0.55309206,0.12060805,0.46500733,0.117775254,0.59902745,0.11611929,0.42155075,0.1921093,0.6690828,0.19180432,0.46079078,0.36139187,0.760257,0.362655,0.53818196,0.5034219,0.65818,0.5033202,0.50352764,0.49160814,0.67321235,0.48774233,0.5459028,0.701695,0.7206381,0.683565,0.64762616,0.9194488,0.8297219,0.86215204,1
0.558412,0.10745598,0.5481685,0.09650341,0.54560447,0.09461174,0.44642484,0.0989357,0.5490194,0.09452606,0.34586513,0.20246454,0.6094435,0.19525132,0.25203875,0.38042384,0.6757581,0.38318896,0.37606162,0.5125387,0.61542577,0.5240246,0.4706825,0.50921565,0.6593366,0.50575066,0.51757264,0.7076807,0.7335752,0.6848615,0.59516495,0.91827697,0.84419006,0.8631967,1
0.47633147,0.10844393,0.45568383,0.0984819,0.47100163,0.09781752,0.3382309,0.10523458,0.4868345,0.102058224,0.3234815,0.20465142,0.59317875,0.19604754,0.39243665,0.37800586,0.7217471,0.37641037,0.5082326,0.52548367,0.6127127,0.52367663,0.45490515,0.50598204,0.6485548,0.50297564,0.5232323,0.7099474,0.7407576,0.6912196,0.6202403,0.9054579,0.84223336,0.8785235,1
0.39366114,0.12225551,0.3869496,0.11232266,0.4030481,0.11059789,0.392043,0.113108635,0.546612,0.10625276,0.35596585,0.20538968,0.67258596,0.19411343,0.22924955,0.35976967,0.73722595,0.37273157,0.27716026,0.44438943,0.59244365,0.5108442,0.4832725,0.50178444,0.69789064,0.49328384,0.5024185,0.70368373,0.7303968,0.6829587,0.5973474,0.91530967,0.8360078,0.86722004,1
0.5061745,0.10093293,0.5052332,0.09085436,0.50529474,0.08821315,0.46210912,0.08995662,0.56648856,0.08275547,0.3794844,0.18751563,0.6289085,0.17768659,0.2971571,0.3716251,0.6903043,0.37057558,0.47718054,0.5191984,0.62533456,0.5162884,0.47281137,0.5049247,0.65356857,0.49950382,0.51107424,0.7056383,0.7190376,0.6842249,0.601599,0.91378284,0.831273,0.8621802,1
0.13454506,0.11488495,0.13418478,0.10006189,0.14970818,0.10203209,0.21841307,0.106493525,0.36067584,0.10358463,0.3296263,0.22097006,0.5650019,0.20514683,0.3678915,0.40682855,0.65335655,0.3891703,0.45737392,0.53110296,0.5461824,0.52395576,0.5013344,0.52117115,0.66058326,0.51037186,0.54016733,0.716743,0.7184552,0.69839835,0.64209574,0.91322994,0.8135587,0.88074267,1
0.35083476,0.11339403,0.3548654,0.10274992,0.3534297,0.10217062,0.37697247,0.10959988,0.46860814,0.10415421,0.3923832,0.21730925,0.57875484,0.20236617,0.4166081,0.39628974,0.5708546,0.37904766,0.47616038,0.5292412,0.4930263,0.5198615,0.50294083,0.52166593,0.6496688,0.51303446,0.5436001,0.71688634,0.72052866,0.697679,0.64085466,0.9109627,0.8105871,0.87794185,1
0.5478335,0.18660127,0.543714,0.17889252,0.5531987,0.17796963,0.5025844,0.17575985,0.6117068,0.1731195,0.47498128,0.24455124,0.68582493,0.24317133,0.59654677,0.40034053,0.79554486,0.40509215,0.5218695,0.5245795,0.6110984,0.5242668,0.52332735,0.52278805,0.68100184,0.516887,0.5563743,0.7201701,0.73872405,0.69725543,0.65379024,0.92465794,0.8408071,0.86888397,1
0.64309347,0.10199471,0.6373745,0.09035454,0.62594414,0.08923197,0.5387405,0.098097175,0.61071074,0.09615951,0.4080142,0.20507109,0.6174693,0.19603844,0.27310342,0.37578648,0.5350657,0.37032005,0.24220568,0.4936865,0.5336502,0.500811,0.50385195,0.50237185,0.6624073,0.50106275,0.5407289,0.7087121,0.7419291,0.69162303,0.63927513,0.91313446,0.8450049,0.88837636,1
0.57422864,0.08650423,0.5611341,0.07515726,0.57479167,0.074186996,0.49162838,0.0818295,0.6431139,0.07916112,0.39538044,0.19023147,0.6693711,0.18047653,0.26007915,0.36606956,0.63962966,0.36127216,0.23872828,0.47881556,0.62393063,0.49266225,0.5018571,0.49468994,0.69636995,0.49181786,0.524339,0.7048234,0.7433344,0.69116914,0.6243523,0.91465056,0.84715116,0.8923169,1
0.24330303,0.09633942,0.24582882,0.085605145,0.24106252,0.08405514,0.27278033,0.08898386,0.34749755,0.08187294,0.2981559,0.19226876,0.45331094,0.18203555,0.27352917,0.36303833,0.45590508,0.3612271,0.3689878,0.5057294,0.48423183,0.5029376,0.497191,0.4996455,0.6227615,0.4952775,0.5182719,0.7053293,0.7041504,0.68797326,0.62048024,0.9122106,0.8362599,0.8735644,1
0.35272637,0.114322856,0.34330732,0.10376763,0.3605901,0.102085024,0.33650798,0.10280004,0.48804992,0.09571123,0.33896407,0.20092663,0.5977801,0.18673563,0.25062224,0.38077688,0.6629689,0.36878133,0.14016576,0.50484365,0.73238933,0.5035234,0.5092553,0.51085705,0.69328403,0.5032723,0.5236363,0.7139064,0.7365461,0.6937477,0.6204401,0.92142206,0.85271233,0.8735442,1
0.2988876,0.11297421,0.28941047,0.10186839,0.31824943,0.10124416,0.29919764,0.10713816,0.4855094,0.1013731,0.32967743,0.20869723,0.6110796,0.19435404,0.27769908,0.38429615,0.6630683,0.37121665,0.15204918,0.50183064,0.71156955,0.50469255,0.5039633,0.5109495,0.69774556,0.5039549,0.5322167,0.71442586,0.73779136,0.6973456,0.6404219,0.9143087,0.8453001,0.8852612,1
0.14374004,0.121951774,0.14315994,0.10806102,0.15924622,0.10817857,0.22176152,0.10761404,0.38302398,0.10168109,0.30190912,0.20662145,0.5948795,0.18936753,0.24239916,0.37027976,0.67641646,0.35738617,0.1203263,0.46888262,0.56671953,0.4853257,0.5048248,0.49705648,0.70327467,0.485799,0.51627374,0.7053215,0.73704565,0.68463546,0.6271861,0.9180502,0.8526577,0.8762476,1
0.19027592,0.107134916,0.18404531,0.09478216,0.19113281,0.09533477,0.20900565,0.09766188,0.33577976,0.09390622,0.28421953,0.20347014,0.50899583,0.19048712,0.25340596,0.37206018,0.4998263,0.35715362,0.15419921,0.4656756,0.33742473,0.46225673,0.4940077,0.5003294,0.66217774,0.4917926,0.5211268,0.7079148,0.7245238,0.68714106,0.6177043,0.91707575,0.83939964,0.8701193,1
0.15051937,0.09286055,0.1406769,0.07883745,0.16439544,0.079912044,0.18743172,0.08484907,0.37478116,0.08083077,0.2609965,0.19752492,0.58260924,0.18547754,0.19887218,0.3630185,0.66275305,0.36407042,0.12243445,0.46442834,0.62417024,0.5036079,0.48569947,0.49527654,0.70250404,0.48581266,0.5099823,0.70512,0.7298343,0.68452597,0.6189693,0.91822165,0.838374,0.8704532,1
0.1893842,0.08744048,0.18220842,0.07390237,0.1978757,0.07436099,0.21386044,0.075558424,0.37408477,0.070992425,0.26790568,0.19038181,0.5551384,0.17708005,0.20513679,0.3793313,0.6136215,0.3702123,0.17356193,0.49292788,0.5734042,0.50819945,0.4758328,0.5017638,0.6785749,0.49298286,0.50658923,0.70624894,0.71824896,0.68600136,0.614386,0.9201936,0.83858526,0.8718605,1
