nose_x,nose_y,left_eye_x,left_eye_y,right_eye_x,right_eye_y,left_ear_x,left_ear_y,right_ear_x,right_ear_y,left_shoulder_x,left_shoulder_y,right_shoulder_x,right_shoulder_y,left_elbow_x,left_elbow_y,right_elbow_x,right_elbow_y,left_wrist_x,left_wrist_y,right_wrist_x,right_wrist_y,left_hip_x,left_hip_y,right_hip_x,right_hip_y,left_knee_x,left_knee_y,right_knee_x,right_knee_y,left_ankle_x,left_ankle_y,right_ankle_x,right_ankle_y,label
0.12951471,0.13208467,0.14714463,0.11141601,0.104070865,0.115108564,0.28662094,0.086795524,0.21185088,0.09740048,0.51092416,0.16255766,0.3023474,0.16177016,0.514152,0.3108291,0.2053598,0.29245737,0.26383176,0.35634163,0.16311005,0.34340444,0.5282658,0.44120386,0.38851458,0.43903792,0.56356496,0.6559247,0.5063782,0.6528311,0.8096374,0.8883756,0.70151633,0.8708937,0
0.17948495,0.13577422,0.19574676,0.1155291,0.15824088,0.1179984,0.32500887,0.09090127,0.2673932,0.098844,0.538211,0.16999945,0.35804918,0.16492806,0.5567556,0.32660815,0.29920554,0.30109528,0.28772402,0.35957357,0.18955262,0.34597033,0.55305725,0.45689428,0.43346155,0.4521078,0.5935447,0.66916245,0.5526065,0.66178995,0.8132319,0.8905984,0.7193778,0.8677236,0
0.19513215,0.13532427,0.21477054,0.114059016,0.1697637,0.1182404,0.34608722,0.093371674,0.2621209,0.10389103,0.536328,0.17442597,0.35400745,0.17369962,0.5611612,0.32206407,0.31909576,0.30217817,0.3105353,0.35906595,0.19055553,0.3423784,0.55804074,0.45531213,0.43237832,0.45314884,0.5984394,0.6634032,0.5522916,0.6570935,0.8005013,0.8917622,0.71251774,0.87023693,0
0.25274837,0.116727054,0.2732907,0.09824829,0.24264325,0.100985065,0.37717682,0.087729014,0.31720304,0.09500865,0.5762275,0.17427053,0.39503148,0.17169568,0.5934986,0.32590425,0.3391366,0.29303455,0.33320943,0.3623773,0.15479808,0.31166816,0.5753228,0.45490947,0.45208514,0.45108297,0.63117844,0.6651306,0.57353926,0.6582489,0.8353215,0.88114154,0.7365597,0.8574782,0
0.251794,0.13624784,0.27650476,0.114857055,0.22468077,0.11847167,0.40375176,0.09277992,0.29358554,0.10240483,0.5856835,0.18023987,0.4056924,0.17575866,0.60168976,0.33739543,0.35798404,0.29675272,0.3181809,0.3622702,0.15865235,0.30820546,0.57726985,0.46057048,0.45903572,0.4560884,0.61781603,0.6678192,0.595847,0.65838367,0.80683935,0.8889457,0.73392284,0.8663709,0
0.23800519,0.111032814,0.2529099,0.094065614,0.24153914,0.0952567,0.34597614,0.08664178,0.3519074,0.089524835,0.55995405,0.17403536,0.43722203,0.17027627,0.5966395,0.33750704,0.4071868,0.31257728,0.2588307,0.34351918,0.18081461,0.2987886,0.585104,0.46000192,0.49756852,0.45512006,0.6569546,0.67150587,0.61663884,0.66406435,0.84390444,0.8856437,0.7479998,0.85905546,0
0.2267681,0.12285394,0.23046106,0.10531587,0.21795249,0.110727824,0.3358739,0.09273642,0.34237087,0.10295901,0.53907454,0.16776957,0.4493238,0.16813935,0.5356097,0.30952492,0.37360358,0.29410526,0.20677811,0.35709566,0.14135507,0.3164778,0.5956036,0.44454104,0.53252375,0.44139168,0.63078284,0.6539895,0.60285735,0.6460778,0.79475385,0.88690007,0.7312436,0.8657894,0
0.21978791,0.11574229,0.23515143,0.09593205,0.20354588,0.10062894,0.34822044,0.08174614,0.30807653,0.091940686,0.55738735,0.16547564,0.4079375,0.16425923,0.58642274,0.32774615,0.3602093,0.29729614,0.2851334,0.36928496,0.15845008,0.31960934,0.5791075,0.45136964,0.47871578,0.448343,0.6221239,0.663521,0.5900001,0.6578362,0.7951931,0.89504284,0.7115524,0.8698865,0
0.2292134,0.108302206,0.24918379,0.08823032,0.20957924,0.09324531,0.3633015,0.075837225,0.3041337,0.086900994,0.5499951,0.15965796,0.42278317,0.16172795,0.50432676,0.31210443,0.35143262,0.29709846,0.20426556,0.33799878,0.15868929,0.31961742,0.5849445,0.4455665,0.49515674,0.44377545,0.61706644,0.6590377,0.60008794,0.65363526,0.79821235,0.89369464,0.71978897,0.8704932,0
0.21344475,0.12633575,0.22660008,0.108185165,0.20080347,0.11302115,0.34621298,0.09448418,0.3130917,0.10398769,0.5571181,0.17422643,0.41739735,0.17262654,0.55192316,0.32017723,0.36540163,0.29842815,0.17555246,0.3421383,0.13509695,0.3101103,0.5871163,0.45675313,0.48951852,0.45268276,0.62595403,0.6655617,0.5932806,0.65654314,0.7989615,0.88329476,0.73566973,0.8617802,0
0.25482246,0.109997526,0.28468874,0.0895398,0.22616528,0.09477243,0.4027633,0.07887849,0.28264853,0.09082812,0.58286005,0.16431636,0.42395756,0.16589652,0.5395832,0.31638378,0.38398236,0.29940665,0.16050915,0.30930197,0.17144807,0.30622846,0.607204,0.447324,0.4929315,0.44511867,0.63597023,0.66636115,0.6153162,0.6605492,0.8180146,0.89330095,0.7297193,0.8697015,0
0.21639578,0.13046123,0.23710082,0.110867925,0.20480764,0.11475519,0.37482724,0.098650634,0.33293524,0.106641114,0.559832,0.1765726,0.47650856,0.17612113,0.4723809,0.30763346,0.3777264,0.29910436,0.1839595,0.31205678,0.194596,0.31666172,0.62126523,0.44067663,0.55312043,0.43805644,0.64082944,0.65799135,0.6254276,0.6549066,0.8223335,0.889533,0.7458007,0.87051594,0
0.17017241,0.12519912,0.19008508,0.1062401,0.1588999,0.10781378,0.32746583,0.08922758,0.30340812,0.09339013,0.535788,0.16721329,0.4688039,0.16201274,0.4674807,0.30685383,0.37714127,0.292305,0.12617053,0.31008068,0.14273281,0.3081558,0.5836187,0.44103467,0.5354017,0.4349344,0.5920012,0.6551355,0.61995715,0.64843637,0.79683036,0.8889865,0.7399615,0.8643626,0
0.19119208,0.1123878,0.22646677,0.0921813,0.1726761,0.09562301,0.38269883,0.083944455,0.2813199,0.09103937,0.5482053,0.16806787,0.43850034,0.16741742,0.432231,0.30503982,0.34838235,0.299682,0.109418534,0.3133415,0.15773828,0.3300814,0.60539436,0.4495517,0.51293504,0.44705188,0.6321604,0.66432595,0.5973675,0.659946,0.8106697,0.885875,0.7089744,0.8680068,0
0.1913064,0.112140894,0.22531883,0.09175872,0.1721355,0.09534254,0.3776101,0.08357357,0.28138223,0.0908226,0.54514784,0.16922136,0.44433275,0.16827092,0.4422705,0.3098911,0.3503975,0.30230513,0.115971774,0.31490755,0.15598433,0.3290191,0.61370593,0.4513826,0.52979034,0.44893816,0.64298415,0.66652733,0.6178969,0.66211784,0.8151238,0.88721293,0.719787,0.8674606,0
0.20260704,0.12747854,0.22452453,0.10789503,0.18622775,0.111486316,0.36288908,0.09288082,0.30849707,0.10131979,0.57388043,0.17109218,0.43217242,0.17171997,0.5125997,0.3095856,0.37131774,0.30248305,0.13971995,0.30881277,0.15318176,0.31790346,0.6125194,0.4584373,0.50462085,0.455477,0.6408615,0.6727396,0.58372676,0.6682414,0.8106207,0.88777333,0.70403373,0.866515,0
0.20616283,0.12397837,0.2429497,0.10325732,0.16651739,0.107676625,0.39847168,0.085561365,0.23678231,0.09615249,0.5878205,0.16406134,0.36930466,0.16387041,0.5596846,0.30138278,0.31429467,0.29358461,0.1735584,0.3172308,0.120949425,0.34148207,0.5824733,0.4343808,0.43176562,0.43039423,0.61495715,0.6512515,0.57170254,0.6437037,0.8245115,0.8845826,0.6943373,0.867415,0
0.20434001,0.12687649,0.23492646,0.10682079,0.18195716,0.10984768,0.4004226,0.09257516,0.31025457,0.09960269,0.5848489,0.17153135,0.4853083,0.16869621,0.49541205,0.30779728,0.42158282,0.29966328,0.16303894,0.30276203,0.19912134,0.31928712,0.6311166,0.4579243,0.5509937,0.45259544,0.62449163,0.67213744,0.6217608,0.66201943,0.8011387,0.8884052,0.7172575,0.864022,0
0.15551166,0.13113011,0.177098,0.11361863,0.14444953,0.11398827,0.3420834,0.09987488,0.30979106,0.10080914,0.58195144,0.17015177,0.44271895,0.15784526,0.55140257,0.31153703,0.36582953,0.28655034,0.20138815,0.33407438,0.1628604,0.33468878,0.5957728,0.4423971,0.50212365,0.4342582,0.58529496,0.64666635,0.5896251,0.64176464,0.7609282,0.88032657,0.72183764,0.85832083,0
0.19081195,0.13007402,0.21321283,0.10988898,0.17546579,0.11214949,0.378974,0.092382565,0.34235635,0.09716486,0.56435114,0.17200507,0.4983678,0.16409905,0.4941018,0.31035846,0.3891349,0.29591966,0.1701529,0.30632922,0.18759015,0.32986158,0.61108506,0.45202988,0.5644669,0.44482657,0.58194697,0.66617745,0.62741804,0.6576209,0.7344473,0.89103556,0.69887483,0.86911166,0
0.17519042,0.1295976,0.19365484,0.10923342,0.16130579,0.11210026,0.35634428,0.09287414,0.3424989,0.09835891,0.5502192,0.17235002,0.5114259,0.16461618,0.49454302,0.31041166,0.39798585,0.29701623,0.16208711,0.3063527,0.18763566,0.32997563,0.6121786,0.45371982,0.5887311,0.44620824,0.5716598,0.66703796,0.6554468,0.65822744,0.7078809,0.8923625,0.7304463,0.8672287,0
0.18407847,0.1293461,0.1966051,0.109156765,0.17375223,0.11275347,0.34409964,0.092673965,0.34931624,0.10003402,0.55818564,0.17183284,0.50702435,0.16615242,0.49237484,0.31024918,0.39478502,0.2919719,0.12869772,0.30470505,0.15608041,0.3106528,0.6149922,0.45013696,0.56681263,0.4434795,0.59893584,0.6660993,0.58418715,0.6595018,0.76265436,0.89029247,0.64689004,0.86678934,0
0.15362665,0.12699033,0.15522358,0.10935726,0.15266621,0.11205074,0.28717434,0.095026106,0.38076434,0.09748005,0.52748835,0.1753007,0.53365374,0.16021821,0.43516648,0.31035623,0.41071975,0.2838564,0.09809597,0.3034022,0.17718676,0.30447358,0.58909935,0.44929424,0.5994482,0.4385335,0.55695015,0.6532961,0.66921324,0.64492583,0.6726311,0.8787981,0.78962684,0.8523325,0
0.17048432,0.12427454,0.18307954,0.10614259,0.16344456,0.10944376,0.34162682,0.09384005,0.36856094,0.09845869,0.57992876,0.17524205,0.5139383,0.16371311,0.5355696,0.31457448,0.4155286,0.29101208,0.12952653,0.30535075,0.1831857,0.31231797,0.6198566,0.45308653,0.5788353,0.44355628,0.59764683,0.6605882,0.65951455,0.6511385,0.7030075,0.8807224,0.7657658,0.8552111,0
0.12685373,0.13050693,0.13411103,0.11245627,0.13338524,0.11470176,0.30909258,0.10096983,0.37692067,0.102951236,0.58190876,0.18152435,0.5251578,0.16819888,0.5483434,0.32631564,0.46100724,0.30178717,0.10065261,0.31196558,0.18641116,0.31647813,0.62740755,0.4631813,0.567314,0.45219156,0.6433149,0.66982263,0.5736229,0.6603427,0.8052619,0.8904387,0.66643745,0.8648566,0
0.11736632,0.13040146,0.114768684,0.11287674,0.12915377,0.11453132,0.25848106,0.10182333,0.38514647,0.101646066,0.5382338,0.18084468,0.5191671,0.16749133,0.49372646,0.31592795,0.44736814,0.30232295,0.081514895,0.3219224,0.15317336,0.34460694,0.60776395,0.4618175,0.5736041,0.4511628,0.63523674,0.6667057,0.56276536,0.6605842,0.78258127,0.88784045,0.66102546,0.86545223,0
0.14727446,0.12807308,0.16421807,0.111018606,0.14746356,0.11160404,0.34597597,0.09638624,0.36568603,0.096344136,0.57871366,0.1731893,0.50379914,0.16385049,0.52219725,0.31399226,0.45805874,0.30565077,0.11091294,0.3145213,0.16955172,0.33309817,0.62154317,0.46130776,0.5477483,0.45242137,0.65371513,0.67494476,0.55582935,0.66647744,0.80377245,0.88678336,0.65158284,0.8673057,0
0.1691215,0.12715623,0.17613658,0.1092612,0.16923453,0.11200547,0.33371,0.09550834,0.40005443,0.09897813,0.55837667,0.17235032,0.5705041,0.16137522,0.5067572,0.30804583,0.46689048,0.28673744,0.11243655,0.30320227,0.1941138,0.2967219,0.62531334,0.45526665,0.6212223,0.44605353,0.6263329,0.6708851,0.6372074,0.6635059,0.7468991,0.8903756,0.7033559,0.8706041,0
0.13418907,0.12896098,0.12995824,0.111435264,0.1458613,0.11394259,0.28587127,0.097276606,0.42148077,0.099405184,0.5366484,0.16932504,0.58120406,0.15896577,0.47869617,0.30183262,0.4745562,0.29256257,0.117522955,0.29960167,0.20503576,0.31389084,0.6217327,0.44616386,0.6422033,0.43632397,0.6062078,0.66076297,0.6533141,0.65222204,0.72410136,0.8895166,0.72981125,0.86227506,0
0.21591231,0.12671584,0.2467642,0.10949005,0.20695157,0.11031135,0.41738015,0.09875572,0.36991963,0.09915547,0.6069765,0.18255255,0.52376604,0.17169724,0.55661803,0.32695788,0.44642228,0.30849403,0.1749502,0.30126482,0.18277992,0.3116752,0.63024104,0.45742705,0.5597522,0.4489041,0.6472389,0.6748421,0.60177505,0.66493815,0.7789737,0.889784,0.6709979,0.87273896,0
0.13366686,0.12932804,0.14125927,0.111509815,0.13506219,0.11433748,0.30765235,0.09950093,0.36259168,0.103670254,0.5592643,0.17673579,0.5076559,0.17064536,0.56164944,0.31820315,0.42980632,0.30522802,0.2710027,0.32805264,0.16249335,0.31375146,0.6199546,0.46177673,0.5765972,0.4550811,0.64299196,0.6727307,0.6197346,0.6636612,0.75169045,0.88925564,0.698114,0.86532986,0
0.14737724,0.12809876,0.16518667,0.11083946,0.14785416,0.113107525,0.35269582,0.09937395,0.3668769,0.1027167,0.57578874,0.1766114,0.52184373,0.17040257,0.49801943,0.30472478,0.44102708,0.29474998,0.13796656,0.3062663,0.18464933,0.31035912,0.6203415,0.44898352,0.56793064,0.44146234,0.62197626,0.66273534,0.60677534,0.65238225,0.7643225,0.88439,0.6988971,0.86145794,0
0.23323722,0.12800337,0.2665595,0.11041791,0.21646039,0.11213664,0.43236485,0.099695295,0.35668296,0.102786794,0.6029104,0.18283504,0.5151093,0.1754535,0.49766245,0.31511983,0.4277635,0.30076116,0.13802183,0.3048065,0.17844889,0.31064704,0.621836,0.45635092,0.54409873,0.4489369,0.63909084,0.6710071,0.59191364,0.65856594,0.7896594,0.884798,0.66561383,0.8648434,0
0.14445156,0.1291654,0.14817427,0.109098665,0.14245184,0.11372548,0.30159488,0.09640317,0.3684761,0.103933714,0.55711037,0.18046083,0.53812516,0.1760413,0.5526557,0.32259426,0.4206699,0.31246555,0.1181011,0.3131103,0.14209856,0.31246808,0.61260223,0.46898305,0.60004175,0.46116766,0.60143244,0.6831235,0.67166865,0.6702692,0.7174098,0.89512694,0.7158513,0.8656339,0
0.15961526,0.13595237,0.17957343,0.11647646,0.14493519,0.12060251,0.35944882,0.10203468,0.3281407,0.10999734,0.57487917,0.1833536,0.5201439,0.18204689,0.62142366,0.33875227,0.43458274,0.31186664,0.426883,0.4257528,0.15000047,0.31651962,0.61679107,0.4692905,0.5946176,0.4647826,0.5877021,0.68423504,0.69216645,0.6707337,0.6631386,0.8958333,0.7671706,0.87301093,0
0.1616861,0.13069592,0.18709321,0.1115112,0.14748152,0.11519102,0.37666386,0.0984313,0.3105533,0.10594612,0.5881679,0.18149999,0.48779845,0.18011035,0.6712515,0.3497915,0.42222893,0.3137493,0.70978254,0.47403204,0.14686193,0.3137618,0.6047657,0.46778065,0.536772,0.4638081,0.62224674,0.6817471,0.62133056,0.667066,0.758027,0.8928894,0.68387395,0.87025064,0
0.23101875,0.13047606,0.2798563,0.10983352,0.18629886,0.11404287,0.46300662,0.09611921,0.24386275,0.10658683,0.6367332,0.18176669,0.43932983,0.1862246,0.69010574,0.34818077,0.39912185,0.31753653,0.71121615,0.47690958,0.13964134,0.31159806,0.63726056,0.4669218,0.4991658,0.4654079,0.64902586,0.6851035,0.5851442,0.6686992,0.80543965,0.8928818,0.6312103,0.8734354,0
0.17496906,0.13527334,0.1878834,0.116877526,0.16374622,0.1192223,0.3525198,0.10000631,0.37103525,0.10354504,0.58747524,0.17776132,0.53534216,0.16650584,0.52760816,0.32187513,0.44718596,0.3031991,0.14119123,0.29341063,0.19579911,0.30663118,0.6238749,0.45694217,0.589295,0.44733903,0.5850955,0.6721326,0.6507899,0.6608238,0.6625625,0.89404666,0.7344492,0.8674783,0
0.17777014,0.135524,0.19452521,0.116926976,0.16504246,0.118993655,0.36740628,0.10024264,0.35425502,0.10386838,0.6040617,0.17868833,0.5038244,0.16823234,0.5527573,0.32071677,0.4291682,0.30076012,0.165125,0.2959215,0.17812192,0.30628857,0.62915576,0.45565698,0.54897696,0.44629848,0.62428176,0.6669023,0.5919678,0.6544769,0.72873104,0.88720757,0.65059465,0.8626195,0
0.16860582,0.13930838,0.17470731,0.11971228,0.15988424,0.12356984,0.34074056,0.10093894,0.36910027,0.10867111,0.59376043,0.17527874,0.5210732,0.17300361,0.5408669,0.31209108,0.41634697,0.30754414,0.122822076,0.30639222,0.14307913,0.31263813,0.63985133,0.45586488,0.5777185,0.44867322,0.6250484,0.6733285,0.6220479,0.6612081,0.77890694,0.899465,0.6538668,0.87194645,0
0.17398542,0.13862114,0.18213576,0.11843621,0.1626216,0.12252392,0.3475578,0.09825181,0.34240428,0.10748548,0.5997825,0.17710055,0.49090946,0.17931914,0.65390337,0.33998582,0.42640677,0.31464183,0.5762626,0.4400178,0.13929614,0.31071654,0.63365483,0.4605456,0.54615396,0.45737016,0.6626,0.6776378,0.58278024,0.6657076,0.81994045,0.8964074,0.60093147,0.87364876,0
0.24589148,0.12924087,0.28346005,0.10905494,0.21400988,0.112825885,0.4494651,0.094561286,0.32012755,0.10269856,0.6118775,0.17511943,0.515943,0.17445567,0.55813736,0.31615537,0.42465565,0.30719277,0.16871138,0.31941703,0.1599487,0.31009263,0.64081925,0.44849384,0.57833034,0.44379318,0.6096475,0.6675799,0.66703135,0.6561755,0.7157465,0.8940591,0.71063274,0.87452096,0
0.17853822,0.13973011,0.19047983,0.11865172,0.16021904,0.12268393,0.36989924,0.095464505,0.3412195,0.10462541,0.61291254,0.17784308,0.4876074,0.1765045,0.6873282,0.34513912,0.39895847,0.31145626,0.5956741,0.45276192,0.119670846,0.320117,0.6270482,0.45648086,0.5500332,0.4520493,0.63143545,0.6677142,0.63065714,0.6545201,0.7541813,0.8944797,0.6764874,0.8720576,0
0.1613836,0.14138313,0.1693148,0.12355041,0.15373307,0.12440487,0.33755115,0.09983672,0.36010706,0.10337185,0.6246958,0.16706504,0.51360685,0.16088322,0.607871,0.32391784,0.43091482,0.29946098,0.30608052,0.38543695,0.1709211,0.3128218,0.6206536,0.4468258,0.55204946,0.4397007,0.62402385,0.6572691,0.5986303,0.649401,0.72607875,0.8924415,0.68492836,0.8667713,0
0.1582753,0.13163713,0.17506222,0.113453545,0.14773159,0.11452752,0.34894457,0.09287101,0.33178687,0.09678997,0.6282733,0.16817264,0.47587258,0.16395546,0.609681,0.3261782,0.3981485,0.30306432,0.31288612,0.38690928,0.1754334,0.31481674,0.6238256,0.44905946,0.52606684,0.44304475,0.628927,0.65920764,0.5865854,0.6505472,0.7472349,0.89013976,0.66943246,0.8646451,0
0.19122529,0.13618506,0.20719406,0.11579811,0.17712191,0.119161695,0.38730717,0.093851134,0.36008424,0.10152897,0.61289847,0.17342588,0.50362474,0.17207088,0.59766775,0.32511693,0.41887414,0.30839828,0.24382207,0.36416197,0.15965918,0.31519666,0.63304985,0.45074868,0.55459416,0.44518298,0.6325156,0.6614489,0.6184986,0.64948994,0.77036977,0.8952709,0.6584914,0.87276447,0
0.2016866,0.14703655,0.19561292,0.12595555,0.18959185,0.13028269,0.345674,0.09954224,0.4224051,0.10827656,0.5733331,0.17263946,0.5892737,0.16224432,0.48167917,0.2994352,0.43036285,0.26688278,0.10094966,0.30136362,0.16648743,0.27222666,0.6301863,0.44850105,0.6273631,0.43883938,0.6183561,0.6687392,0.6361208,0.659494,0.7598722,0.8999953,0.65164465,0.8758447,0
0.17204826,0.14465173,0.1734251,0.123035684,0.15879631,0.12751222,0.34952295,0.09924192,0.39154434,0.10842349,0.60809374,0.17902507,0.55524284,0.1728052,0.5462636,0.31844229,0.43049046,0.3035168,0.120259196,0.29413655,0.1780321,0.30185315,0.63033,0.4623564,0.58173597,0.4537158,0.62856936,0.67574537,0.6208034,0.6673998,0.76086277,0.89787805,0.65109164,0.87606406,0
0.1777325,0.13906401,0.18870412,0.12011317,0.17266184,0.12225465,0.3575115,0.10325803,0.39443064,0.10600033,0.61160135,0.1856048,0.55428994,0.17172463,0.5813197,0.33764607,0.44479635,0.30983084,0.13804884,0.29553196,0.18548499,0.29528087,0.61514926,0.46503684,0.57580274,0.45403942,0.600718,0.6710498,0.62641054,0.6608538,0.690824,0.89140856,0.701886,0.867696,0
0.17557992,0.14239715,0.18042414,0.12133967,0.167654,0.1256175,0.36088642,0.10194251,0.4009323,0.11009268,0.6156956,0.18330568,0.56896776,0.177286,0.56815934,0.32815093,0.45722556,0.31623638,0.13210684,0.29704756,0.18372294,0.30672455,0.6259026,0.46574533,0.580665,0.4568343,0.626413,0.6777186,0.6251457,0.66754067,0.75847864,0.8992359,0.6550397,0.8759336,0
0.18838854,0.14250545,0.19567196,0.120892085,0.17201531,0.12651691,0.36621702,0.10039243,0.360131,0.11286101,0.64065504,0.18299808,0.50581634,0.18610668,0.6229488,0.33602056,0.43638393,0.32788035,0.1771842,0.31730762,0.14737381,0.29748258,0.65385973,0.46929437,0.5450308,0.4641275,0.66105926,0.68179935,0.57937145,0.6737709,0.82216257,0.9022691,0.62622225,0.87993467,0
0.14926912,0.14059573,0.14231843,0.11997763,0.14615563,0.12504488,0.30205944,0.10045399,0.39214277,0.10991444,0.61014485,0.18029417,0.54313874,0.17480074,0.57201463,0.3310706,0.44574174,0.31803775,0.13591073,0.2959471,0.18931238,0.3001681,0.6258705,0.46635464,0.5559359,0.45730463,0.65310824,0.68260336,0.57978344,0.6736593,0.8012663,0.9018932,0.60207283,0.87658155,0
0.15765779,0.13316868,0.14862357,0.114820726,0.16159144,0.1186076,0.27616516,0.09929026,0.42622292,0.10384861,0.5551039,0.17801036,0.60133696,0.16574591,0.4591499,0.3208892,0.4480213,0.30576846,0.16892959,0.27175725,0.23118943,0.28087953,0.5928786,0.45934743,0.6253472,0.44854143,0.5676271,0.67536026,0.6643118,0.6662382,0.6212868,0.90010077,0.7598341,0.8759204,0
0.1536388,0.13368607,0.15026064,0.11405982,0.15861969,0.11844916,0.302467,0.100097746,0.40042663,0.107551396,0.59668195,0.17912367,0.547321,0.17701796,0.57785285,0.32564786,0.46590415,0.3230319,0.15250379,0.30560553,0.15789123,0.3105203,0.6415068,0.4672306,0.57895494,0.4601082,0.6628122,0.69163936,0.57166475,0.6849069,0.8143696,0.9034803,0.58982116,0.8824491,0
0.13430579,0.13098876,0.13148677,0.110646196,0.13371858,0.11610021,0.2890739,0.098101996,0.38240904,0.107248925,0.5786296,0.17931996,0.5565626,0.17620939,0.52945834,0.32507062,0.43805417,0.32015184,0.06504186,0.3023641,0.1287569,0.31347197,0.62908983,0.46772057,0.59487015,0.46012953,0.6209099,0.6880571,0.6052915,0.6813538,0.7440808,0.90188015,0.6447598,0.879774,0
0.17492726,0.13710012,0.17344208,0.1157154,0.1666915,0.121455446,0.33344832,0.09746179,0.39019147,0.10869943,0.616526,0.1780657,0.5592908,0.17749383,0.58300143,0.32587522,0.4604114,0.31931284,0.11670564,0.31826407,0.16115159,0.31550676,0.650668,0.4650378,0.5863313,0.45797053,0.65262204,0.6884673,0.5844025,0.6800142,0.8092702,0.90291667,0.60332894,0.88162065,0
0.16992371,0.13962968,0.16209897,0.11806493,0.16082144,0.124253534,0.31506085,0.09793711,0.39634115,0.110241555,0.5983812,0.17598228,0.5621183,0.1761032,0.5167889,0.31659326,0.44492584,0.31529626,0.085594594,0.30168906,0.15802255,0.31387043,0.6509234,0.46406317,0.5963516,0.45716256,0.65234846,0.6921357,0.58181196,0.6840597,0.8025523,0.9060847,0.5953033,0.88434345,0
0.1433895,0.13197616,0.14565864,0.113474,0.14668937,0.11670652,0.30466887,0.10118414,0.3980041,0.10518268,0.57724404,0.18151286,0.5672304,0.1726201,0.49872503,0.31794947,0.45823118,0.30699873,0.1144866,0.29880023,0.17918459,0.30550885,0.6198139,0.45953688,0.5951596,0.45031932,0.6131893,0.677527,0.5937932,0.6706591,0.7202121,0.8973572,0.67428887,0.8791162,0
0.15554513,0.1353155,0.15908279,0.11508233,0.15422241,0.1197298,0.33785892,0.101186395,0.39746723,0.10942814,0.5987324,0.17923385,0.5690641,0.1745784,0.519167,0.31970608,0.47087246,0.3122831,0.13601732,0.29670194,0.21796943,0.3105549,0.6502873,0.4634328,0.5977427,0.45560426,0.6432307,0.6859206,0.5927692,0.6785164,0.8013427,0.90295774,0.60672,0.8843586,0
0.18737216,0.13972154,0.18708819,0.11962594,0.17771111,0.124275565,0.33888087,0.10072727,0.40969872,0.10890107,0.58849406,0.17921515,0.59714603,0.17520674,0.5178256,0.32059973,0.47354725,0.31836182,0.1666778,0.29528835,0.19361466,0.30954644,0.6245404,0.4599496,0.63023514,0.45259246,0.6027796,0.67540354,0.6629802,0.6692074,0.6543224,0.9040674,0.7438348,0.88393086,0
0.18418232,0.13568056,0.1932134,0.1158658,0.17520536,0.12020326,0.36317775,0.100932285,0.400619,0.10818409,0.588907,0.18140483,0.6036093,0.17696251,0.49911734,0.32204592,0.47512066,0.31892782,0.14760543,0.2946556,0.18527286,0.309469,0.6270117,0.45999706,0.6335751,0.45256573,0.6000633,0.6762221,0.664042,0.6684913,0.65326333,0.90372515,0.7447356,0.8839395,0
0.21045297,0.13901845,0.20845956,0.11980055,0.210752,0.12266302,0.35576752,0.1002461,0.4674354,0.104043014,0.5807404,0.18018217,0.6591037,0.17047043,0.5002113,0.3239589,0.5398824,0.31472698,0.14384563,0.3017356,0.2315836,0.31363094,0.63251567,0.4608158,0.6840197,0.45093042,0.61225116,0.678088,0.69346935,0.6705847,0.6709458,0.90777326,0.75440806,0.88684654,0
0.2139027,0.13805862,0.21367484,0.11893888,0.21358794,0.12114335,0.36301544,0.09964798,0.4629839,0.10244809,0.5851802,0.17881157,0.64787364,0.16972013,0.50070906,0.3185557,0.5345366,0.31201366,0.14894134,0.2945096,0.21752302,0.30913407,0.63349146,0.4556778,0.6672186,0.44595778,0.6135956,0.6664662,0.6578077,0.6595995,0.68780977,0.8954472,0.71565044,0.87241,0
0.2059577,0.13738886,0.21286084,0.11837366,0.2054091,0.12048448,0.3876649,0.099470094,0.45274997,0.1024494,0.59850955,0.17914239,0.6369707,0.16970356,0.51251626,0.32698885,0.51229674,0.31479514,0.14463472,0.29924113,0.20603444,0.30612895,0.63976926,0.4564936,0.6600167,0.4471618,0.6116326,0.66794544,0.6603781,0.66112125,0.6836465,0.8956536,0.7301746,0.8748798,0
0.23649937,0.13950568,0.24302813,0.120347165,0.23673926,0.12207725,0.40146905,0.100223035,0.47866198,0.10206613,0.58459574,0.18165813,0.6659128,0.17241439,0.4916503,0.32629222,0.5170937,0.31672952,0.15745036,0.30233932,0.20838436,0.30767465,0.63907254,0.45809963,0.69700176,0.44923592,0.6012458,0.6746205,0.69436187,0.6693887,0.65823656,0.9072239,0.76482636,0.8888101,0
0.22564808,0.13613248,0.24647693,0.11648713,0.22082981,0.117268786,0.42839614,0.099685885,0.42985857,0.09983843,0.61263496,0.18705589,0.6173962,0.17622152,0.55740607,0.3375539,0.50420773,0.32077745,0.17038286,0.31300637,0.18894632,0.3053988,0.6424818,0.46128285,0.6447793,0.45167628,0.61820555,0.6765271,0.6611381,0.6652703,0.6847945,0.9044424,0.7503069,0.8816357,0
0.23283929,0.14742276,0.23518436,0.12480266,0.22203556,0.12896682,0.38718,0.0997456,0.41981393,0.10870294,0.5975734,0.18795633,0.5629144,0.18922555,0.6262911,0.3514769,0.44648352,0.3335935,0.39509913,0.43079093,0.14974561,0.32654244,0.63297784,0.4726362,0.61460954,0.46824178,0.6199604,0.6939492,0.6462177,0.6815588,0.7135131,0.92609346,0.704972,0.9047985,0
